date,open,high,low,close,volume
2024-02-01 05:00:00+00:00,97.42,98.665,97.23,98.19,1368836.0
2024-02-02 05:00:00+00:00,96.26,96.61,95.7,96.06,1397869.0
2024-02-05 05:00:00+00:00,94.64,94.845,94.025,94.14,1040972.0
2024-02-06 05:00:00+00:00,94.24,95.145,94.23,94.995,494675.0
2024-02-07 05:00:00+00:00,94.555,95.23,94.525,94.59,609346.0
2024-02-08 05:00:00+00:00,94.02,94.295,93.66,94.015,771058.0
2024-02-09 05:00:00+00:00,93.755,94.005,93.67,93.84,551624.0
2024-02-12 05:00:00+00:00,93.85,94.13,93.51,93.97,398059.0
2024-02-13 05:00:00+00:00,92.845,93.05,92.34,92.345,1006430.0
2024-02-14 05:00:00+00:00,92.305,93.025,92.23,92.815,560462.0
2024-02-15 05:00:00+00:00,93.555,93.7,93.0,93.29,546558.0
2024-02-16 05:00:00+00:00,92.46,92.835,92.38,92.78,704891.0
2024-02-20 05:00:00+00:00,92.82,93.19,92.745,92.835,455950.0
2024-02-21 05:00:00+00:00,92.835,92.89,92.025,92.16,540663.0
2024-02-22 05:00:00+00:00,92.33,92.75,92.27,92.605,698200.0
2024-02-23 05:00:00+00:00,92.775,93.99,92.76,93.85,618800.0
2024-02-26 05:00:00+00:00,94.01,94.02,93.2,93.58,583949.0
2024-02-27 05:00:00+00:00,93.225,93.465,92.85,92.94,530489.0
2024-02-28 05:00:00+00:00,93.085,93.585,92.9,93.53,546431.0
2024-02-29 05:00:00+00:00,93.82,94.29,93.79,94.175,701135.0
2024-03-01 05:00:00+00:00,93.41,94.51,93.03,94.45,701137.0
2024-03-04 05:00:00+00:00,93.695,94.155,93.68,94.095,556281.0
2024-03-05 05:00:00+00:00,95.225,95.68,94.985,95.42,781721.0
2024-03-06 05:00:00+00:00,95.465,96.16,95.425,95.975,540857.0
2024-03-07 05:00:00+00:00,96.365,96.4,95.485,95.87,505534.0
2024-03-08 05:00:00+00:00,95.795,96.04,95.485,95.735,437310.0
2024-03-11 04:00:00+00:00,95.945,96.0,95.37,95.7,282065.0
2024-03-12 04:00:00+00:00,95.04,95.19,94.695,94.85,550902.0
2024-03-13 04:00:00+00:00,94.505,94.725,94.215,94.415,530826.0
2024-03-14 04:00:00+00:00,93.72,93.73,92.865,92.95,990854.0
2024-03-15 04:00:00+00:00,93.025,93.185,92.79,92.955,526592.0
2024-03-18 04:00:00+00:00,92.73,92.99,92.5,92.66,533003.0
2024-03-19 04:00:00+00:00,92.825,93.265,92.705,92.915,393754.0
2024-03-20 04:00:00+00:00,93.115,93.79,92.3,92.895,475417.0
2024-03-21 04:00:00+00:00,93.24,93.39,92.73,93.07,349956.0
2024-03-22 04:00:00+00:00,94.19,94.2,93.79,93.97,623853.0
2024-03-25 04:00:00+00:00,93.66,93.695,93.305,93.515,313964.0
2024-03-26 04:00:00+00:00,93.515,93.865,93.29,93.805,371547.0
2024-03-27 04:00:00+00:00,93.985,94.7,93.94,94.655,711239.0
2024-03-28 04:00:00+00:00,94.465,95.015,94.335,94.58,536927.0
2024-04-01 04:00:00+00:00,93.285,93.285,92.46,92.545,1008797.0
2024-04-02 04:00:00+00:00,91.58,92.195,91.355,92.075,772591.0
2024-04-03 04:00:00+00:00,91.255,92.05,91.06,92.03,530173.0
2024-04-04 04:00:00+00:00,92.65,92.75,92.045,92.665,793283.0
2024-04-05 04:00:00+00:00,91.685,92.16,91.38,91.38,745992.0
2024-04-08 04:00:00+00:00,91.21,91.58,91.14,91.395,573893.0
2024-04-09 04:00:00+00:00,91.85,92.35,91.84,92.24,486037.0
2024-04-10 04:00:00+00:00,91.21,91.29,90.055,90.24,1160930.0
2024-04-11 04:00:00+00:00,90.41,90.43,89.52,89.795,783338.0
2024-04-12 04:00:00+00:00,90.63,90.93,90.29,90.3,631560.0
2024-04-15 04:00:00+00:00,89.21,89.23,88.55,88.915,1069167.0
2024-04-16 04:00:00+00:00,88.05,88.58,87.8,88.33,759760.0
2024-04-17 04:00:00+00:00,88.87,89.365,88.47,89.29,593311.0
2024-04-18 04:00:00+00:00,89.14,89.245,88.59,88.825,613822.0
2024-04-19 04:00:00+00:00,89.355,89.375,88.91,89.15,615952.0
2024-04-22 04:00:00+00:00,88.675,89.1,88.67,89.01,333834.0
2024-04-23 04:00:00+00:00,88.73,89.53,88.555,89.02,393416.0
2024-04-24 04:00:00+00:00,88.595,88.595,87.98,88.37,621558.0
2024-04-25 04:00:00+00:00,87.425,87.9,87.355,87.78,604764.0
2024-04-26 04:00:00+00:00,88.245,88.6,88.175,88.26,471026.0
2024-04-29 04:00:00+00:00,88.665,89.01,88.485,88.99,611970.0
2024-04-30 04:00:00+00:00,88.41,88.73,88.1,88.27,1311869.0
2024-05-01 04:00:00+00:00,88.585,89.21,88.275,88.57,840626.0
2024-05-02 04:00:00+00:00,88.185,89.005,88.025,88.92,991155.0
2024-05-03 04:00:00+00:00,89.935,90.1,89.285,89.825,1051771.0
2024-05-06 04:00:00+00:00,89.875,90.25,89.67,90.145,480523.0
2024-05-07 04:00:00+00:00,90.895,91.23,90.62,90.735,601336.0
2024-05-08 04:00:00+00:00,90.31,90.455,90.165,90.205,419420.0
2024-05-09 04:00:00+00:00,89.85,90.76,89.82,90.585,637304.0
2024-05-10 04:00:00+00:00,90.255,90.375,89.96,90.15,441265.0
2024-05-13 04:00:00+00:00,90.55,90.57,90.31,90.37,424727.0
2024-05-14 04:00:00+00:00,90.63,90.915,90.425,90.855,412650.0
2024-05-15 04:00:00+00:00,91.86,92.25,91.64,92.135,931665.0
2024-05-16 04:00:00+00:00,92.38,92.4,91.94,92.03,566175.0
2024-05-17 04:00:00+00:00,91.615,91.795,91.345,91.4,353117.0
2024-05-20 04:00:00+00:00,91.055,91.305,91.01,91.12,243601.0
2024-05-21 04:00:00+00:00,91.735,91.76,91.44,91.615,210676.0
2024-05-22 04:00:00+00:00,91.27,91.745,91.27,91.7,544364.0
2024-05-23 04:00:00+00:00,91.77,91.77,90.82,91.115,740041.0
2024-05-24 04:00:00+00:00,90.95,91.47,90.9,91.375,390413.0
2024-05-28 04:00:00+00:00,91.29,91.355,90.03,90.07,1005891.0
2024-05-29 04:00:00+00:00,89.335,89.39,88.685,89.0,772499.0
2024-05-30 04:00:00+00:00,89.595,89.93,89.445,89.84,548952.0
2024-05-31 04:00:00+00:00,90.475,90.65,90.25,90.55,785716.0
2024-06-03 04:00:00+00:00,90.615,91.67,90.61,91.59,777220.0
2024-06-04 04:00:00+00:00,92.205,92.79,91.99,92.64,701094.0
2024-06-05 04:00:00+00:00,93.0,93.35,92.39,93.35,809683.0
2024-06-06 04:00:00+00:00,92.925,93.425,92.86,93.23,346238.0
2024-06-07 04:00:00+00:00,91.81,91.81,91.4,91.505,551368.0
2024-06-10 04:00:00+00:00,90.99,91.055,90.7,90.885,269943.0
2024-06-11 04:00:00+00:00,91.095,91.87,90.925,91.83,596067.0
2024-06-12 04:00:00+00:00,92.955,93.56,92.49,92.545,648680.0
2024-06-13 04:00:00+00:00,93.23,93.99,92.95,93.85,668567.0
2024-06-14 04:00:00+00:00,94.43,94.84,94.25,94.655,536758.0
2024-06-17 04:00:00+00:00,93.53,93.805,93.285,93.72,630756.0
2024-06-18 04:00:00+00:00,93.945,94.6,93.73,94.6,532586.0
2024-06-20 04:00:00+00:00,93.425,93.995,93.355,93.96,673007.0
2024-06-21 04:00:00+00:00,94.235,94.46,93.62,93.955,274277.0
2024-06-24 04:00:00+00:00,94.06,94.325,93.735,94.32,300851.0
2024-06-25 04:00:00+00:00,94.17,94.545,94.04,94.49,350516.0
2024-06-26 04:00:00+00:00,93.315,93.455,93.115,93.15,537147.0
2024-06-27 04:00:00+00:00,93.51,93.7,93.42,93.51,497160.0
2024-06-28 04:00:00+00:00,93.74,93.76,91.78,91.8,1048431.0
2024-07-01 04:00:00+00:00,90.425,91.01,89.82,89.945,773813.0
2024-07-02 04:00:00+00:00,90.69,90.77,90.085,90.615,429236.0
2024-07-03 04:00:00+00:00,91.155,91.885,91.095,91.855,447766.0
2024-07-05 04:00:00+00:00,92.31,92.72,91.91,92.555,486265.0
2024-07-08 04:00:00+00:00,92.435,92.84,92.235,92.735,219179.0
2024-07-09 04:00:00+00:00,92.475,92.65,91.87,92.33,345781.0
2024-07-10 04:00:00+00:00,92.455,92.66,92.265,92.63,414750.0
2024-07-11 04:00:00+00:00,93.675,94.13,93.475,93.53,752370.0
2024-07-12 04:00:00+00:00,93.525,93.92,93.365,93.92,642675.0
2024-07-15 04:00:00+00:00,93.01,93.3,92.79,92.86,578862.0
2024-07-16 04:00:00+00:00,93.53,94.21,93.41,94.17,514398.0
2024-07-17 04:00:00+00:00,93.915,94.39,93.69,94.21,669184.0
2024-07-18 04:00:00+00:00,93.665,94.13,93.385,93.515,473121.0
2024-07-19 04:00:00+00:00,93.05,93.16,92.83,92.96,694322.0
2024-07-22 04:00:00+00:00,93.395,93.51,92.31,92.625,925584.0
2024-07-23 04:00:00+00:00,92.785,93.025,92.5,92.53,380666.0
2024-07-24 04:00:00+00:00,92.58,92.83,91.485,91.53,990770.0
2024-07-25 04:00:00+00:00,92.035,92.855,92.03,92.27,800808.0
2024-07-26 04:00:00+00:00,92.94,93.14,92.71,93.03,775726.0
2024-07-29 04:00:00+00:00,93.69,93.69,93.23,93.485,422351.0
2024-07-30 04:00:00+00:00,93.73,94.04,93.32,93.85,573563.0
2024-07-31 04:00:00+00:00,94.525,94.835,94.26,94.835,715454.0
2024-08-01 04:00:00+00:00,95.12,95.905,95.12,95.355,1762798.0
